Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029]
St. Vincent and the Grenadines,VCT,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10000,50000,44000,180000,144000,174000,161000,184000,427000,463000,367000,407000,488000,510000,504000,514000,617000,427000,540000,568000,583299.9,583000,627000,550460,582000,664253,575299,501000,347000,347000,346000,339000,353000,346000,347000,355000,471333.3,482666.6,469666.6,23333.3,23333.3,23333.3,23333.3,..
St. Vincent and the Grenadines,VCT,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62000,155000,228000,243000,511000,774000,860000,940000,983000,1045000,1218000,1188000,1159000,1128000,1098061.2,1068000,1038000,1008332,978000,681835,328468,356000,461000,586000,1829000,2231000,2859000,3539000,3168000,3016000,2525760,2498760,2470760,2444505.9,2415505.9,2387505.9,2360505.9,2007491.1
St. Vincent and the Grenadines,VCT,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,349965,357750,1766857.5,2067628.6,2381260.4,2793426.3,2306396.6,1581873.5,1307542.5,898170,315695,53010,..,..,..,654000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,7000,17000,4000,..,2389041,7034969.7,7561363.3,2650000,1535000,1294000,2290000,3454000,11624000,635000,2269000,15122000,2460000,10125000,1249000,1850000,..,..,..,..,..,..,..,..,..,..,0,..,10000,18000,20000,10000,5101000,941000,..,10000,78000,..,..,..,..,..,..,..,..,..,..,..,3366400,3276400,3186400,3096400,..,..,..,..
Sudan,SDN,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,184000,1000000,..,..,..,2000000,..,..,..,..,..,..,..,..,..,..,..,..,..,101477000,126096000,61724000,110683000,140061560.5,149512257.1,145926000,172070872,183823119.9,224576774.4,278332252.8,293397131.7,134596554.2,157850314.4,127693508,186031725.4,171307144.4,113418048,109788895.6,102795078.8,85246529.3,82930966.3,43193038.4,43514038.4,41830623.9,41417623.9,40797623.9,40104623.9,39110013.9,1662888.9
Sudan,SDN,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,354920,47965,..,..,4286406.5,..,..,1209705,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150000000,150000000,150000000,150000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1264485.5,1296071.5,2220669.7,2837016.5,..,..,..,..,..,..,..,..,..,..,1593306.5,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90014121.6,97651506.1,84457546.7,95140586.7,..,..,..,..,..,..,..,..,..,..,19868370.9,19378046.1,18887721.3,18397396.4,..,..,..,..
Tajikistan,TJK,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4420000,10798000,893000,..,..,..,..,10004000,10000000,7000000,6631000,17550000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2056000,2506000,810000,1952000,1802000,2101000,1309000,1290000,1413000,1384000,1354000,1325000,1295448.4,1171000,1151000,1132000,1177000,1148000,1119000,..,1053000,1333357.1,903357.1,308857.1,152428.6,..,..,..,..
Tajikistan,TJK,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,191252.8,188718.2,190642.1,91562.1,2787102,15936437.2,11182000,13123000,15886000,37999000,58441707.3,60360000,65149067.3,78940966,81562628.4,79851720.1,83311098.1,39561652.3,88714383,107384938.1,105727123.9,126823723.8,123689124.4,130665619.9,84216068.3,82685959.5,77712493.7
Tajikistan,TJK,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,685487,741053.6,848820.3,963449.9,953827.1,1013879.1,952267.3,973460.6,1036055,687375,689625,627750,621000,..,130115,265845,413220,1011217.5,5127020,36185833.9,5012497.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,720000,1090000,190000,2124000,1478000,..,..,..,683000,1368000,1368000,1368000,1368000,1368000,1368000,1368000,1368000,1368000,1368000,1538750,1538750,1538750,1538750,..,..,..,..
Tanzania,TZA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,286000,433000,782000,807000,1175000,1470000,1686000,2050000,2662000,2922000,3787000,5561241.6,8846640.4,9029689.9,477128.8,321489.8,340343.4,363133.3,183480,667000,5000,328000,..,1686000,1667000,1366000,2228000,12000,5613000,809000,3781000,3254000,1204000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50000,100000,100000,..,300000,303000,2188000,1908000,300000,1398000,160000,110000,10640000,603149.9,273170.2,255247.1,3733397.4,2664377.6,..,..,..,..,..,..,1007.8,..,369181.7,1463595.1,6086241.3,12434518.9,30991627.7,71896697.6,91440222.4,102501667.8,247409169.4,255160689.6,331196770.7,217702743.2,344775636.5,274096295.2,265898006.7,257026338.2,250078445.7,227648926.9,205428455.7,189666779.5
Tanzania,TZA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,1271417,3417433.6,5332713,7090928,17713474.5,23729580,22845342,22359314.5,18915488,20467890,17698785,18036480,22748652.7,27428262.1,27651232,25473719.5,22100387.4,18670450.3,15563103.6,30744330.2,14741752.1,6623828.8,7353826.6,2557654.3,20692898.5,32245799.6,22806140.3,11469965.3,3499255,10551000,6446088.3,..,..,..,..,..,890.3,..,3008.3,5548.9,9459.1,8262.3,1928417,24114538.9,42853172.3,68923251.5,24297786.6,54701.3,44761814.1,47631027.1,47255884.5,46426617.1,33957970.6,17510748.4,17510748.4,17510748.4
Thailand,THA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5709000,5649000,5519000,5267000,6290000,8486000,8815000,28270000,34763000,46863000,66920000,71393000,87298000,88498000,160754000,180236000,83375000,215403000,59758000,157797000,165959000,64320000,68665000,44554000,97639000,115248000,175130000,134191000,148913000,401826000,116430000,211454000,100529000,88078000,37312000,25631000,10524000,5742000,5856000,5430000,5286000,43599000,617000,556000,4000,3000,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39000000,39000000,39000000,115000000,406384000,144574000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1985806,3137455.5,4007795,4914669.5,4901509,9188342.1,11268544,13007408,17400305.5,34591739,53956061.2,85070199.5,123836832,123152890,161524193.2,255376339.4,578582419.5,504687363.3,723395784.8,713376556.9,599649269.7,607904301.5,653388023.5,833212840.6,1351476071,1375392731,1003218448,674156028.3,844174230.5,1263995095,1587159269,1658303836,1344949182,4152583833,1906658270,1888009929,1130184658,1113761781,892938349.5,500666512.3,607130634.7,1060098406,692413886.7,1131798526,363749380.1,432908960,408342534.1,392521256.5,901616419.5,854077981.6,283559827,336969016.2,327531314.9,323985215.6,285014897.9,270683403.2,267802744.8,264878307.2,261927602.3,258915607
Timor-Leste,TLS,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168618.3,191454.5,4865598.4,4865598.4,4848086.8,4821819.4,4804307.8,4769284.6,4734261.4,4716749.8
Togo,TGO,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,5000,1307000,1368000,1319000,1257000,1093000,1010000,2344000,112000,1439000,472000,936000,624000,615000,847000,915000,71000,1367000,343000,175000,13000,..,13000,24000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,32952521.4,29676351.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1250011.1,..,..,390000,485000,1370000,2352659.1,3063393.4,4837539.5,6667568.8,9258204.8,20070752.3,23326115.7,28853062.9,19881998,25804367,60974722.1,76813099.1,75904048.8,67765516.7,64365908.8,62529429.2,60268800.5,54065222.6
Togo,TGO,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,249954.6,232504,346929.2,409145,339829,..,..,459940.6,1067087.6,1572667.7,1550083.8,1728869.4,1132363.3,1696581.6,1645768.4,1780011.6,924833.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,5627450.7,13029993.9,5169186.4,5169186.4,5169186.4,5169186.4,5169186.4,5169186.4,5169186.4,5169186.4
Tonga,TON,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11477.7,56904.3,72127.6,..,191618.5,18187,253506.7,1452078,1444468.2,2215376.9,2487520.3,2912392.8,3084381,2551524.4,2978017.6,2793173.1,2171791.6,6546420.8,2084819.2,2665211.6,98778.3,17992101.1,17675637.5,17359016.8,16572858.6,15800043.3,15206916.6,14084100.4,4459116.1
Tonga,TON,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2208903,2179736.4,1999929,1495509.3,1431297.4,1507448.2,1336595,1271514.5,4740025,1385442.5,1469667.5,1665630,680340,1041480,1822837.5,2685992.5,2734920,3790087.5,4174765,2945008.1,4900355.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5816573.4,587000,179000,8195955.1,22239.8,..,200000,98000,587000,622000,717000,820000,871000,17583424.3,9205385.8,782000,587000,374000,263000,234000,125000,54000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5787750.3,8281936.9,9777635.1,13164912.2,12489975.7,12877994.3,13229151.9,19655650.8,27653352.3,34645838.3,35838941.6,47659475.1,47588385.5,43081953.6,62755869.7,102631046.1,95368578.5,100234282.3,62571441,87118478.7,78211708.9,74343553.8,68981438.2,68528727.9,75884997.5,71976022.2,76083359.6,84519005.5,89037077.6,97105132.2,91913500.6,84833710,81524449.3,72143365,63057208.6,50324351.6,42288834.3,40286747.3,28466387.8,23738339,66384137.5,9872910.5,7676875.1,7108636.9,6469596.5,6086000,5971000,5463000,5706952.9,5128382.4,2020000,2109202.8,2778790.9,974000,926000,880000,832000,784000,374000,..
Tunisia,TUN,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,686746.4,1966673.1,2497146,544905.2,1174587.8,2959625.4,2292617.2,2309442.3,1996249.8,1768905,3637057.9,4880571.4,6005199.3,7650844.2,8563468.7,7372172.7,7211166.7,14412282.6,4852168,9605326.5,9397566.2,11415056.9,10456783.4,8520489.5,6564187.3,14567329.2,9684880.7,8622669.9,7407297.8,7136078.4,6955133.3,6821133.3,3361066.7
Tunisia,TUN,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,3937744,7669603.5,8275991,9176601.4,9440351,13231480,22511826.5,26860420,29048904,49412215.7,67084234.5,80465250.3,76564285,80605521.6,91202136.4,89754368.3,99703880.1,104348483.6,123317584.5,58073482.3,67889578.7,67551420.3,86487348.9,95183492.2,88378727.2,88176432.9,118776894.8,143201193.2,127135303.9,110906947.3,116442483.1,105010008.6,130597921.7,131737335.4,112369756.8,116258260.1,91737785.9,191092575,79854666.6,76191279.9,76091506.9,93693609,86120653.9,82229539.5,82006339.4,99787430,86715019.5,83463630.5,92479302.7,90877175.8,89668875.3,80631429.7,78320481.9
Turkiye,TUR,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2709000,4560000,8894000,17461000,30657000,34879000,55325000,33993000,37275000,51437000,54526000,60355000,65074000,74539000,88684000,74732000,72804000,71834000,66362000,60010000,57738000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18118000,17052000,16835000,16730000,18538000,14472000,1962000,2761000,2162000,769000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,135472.4,1342900.7,2526554.5,44515084.1,45398777.6,47293862.1,48821919.8,174557809,..,..,..,..,..,..,..
Turkiye,TUR,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,18558000,19409000,31362000,35722000,55971000,56904000,59328000,63632000,53464000,14306000,46740000,48751000,184773000,159152000,218042956.6,498362055.8,340425255.2,456329742.9,613477676.1,914715976.9,970119890.4,915024569,880025579.8,539104496.9,450087463.6,388156209.2,415897708.4,414718850.8,406108021.1,409982000,573183000,536550000,553838888.9,556526000,567401000,489273202.9,454906730.8,487733880.3,363087791.3,346089723.6,328261126.6,226973726.4,156608064.7,144541140.1,90534211.9,47799349.1,129263039.4,1368494163,1391066410,645430915.4,268069272.1,179844699.7,189631500.3,263489405.3,1052832837,282553636,96688335,..,..,..
Turkiye,TUR,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2655000,3639000,3415000,3275000,3101000,2915000,2737000,2556000,..,0,..,1862242.6,5766480.9,6839000,7651891,28045386.2,36547000,45774000,53710000,57221000,77775000,133315736,529173000,536109383.7,513448054.4,983615208.4,251151705.7,141960110.8,140387777.5,129139907.4,42380319.8,18356666.7
Turkiye,TUR,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1138000,867000,863000,2286095.5,10862727,11722768.4,18937795,24688840,3539817,23720726,22260246.7,76302655.8,97742177.9,107307319.9,135373764.8,163456054.1,160518505,319829198.9,472435512.5,481865740.1,571690313.2,1151346045,1217424149,1087339479,932541003.7,918569490.9,629087430.2,668233641.5,612845369.7,483616076.7,595355392.1,596206690.9,525612799.1,782528883,713608519.6,534150927.1,437052421.3,415276854,394988832.3,415374156.7,425643863.3,343863940.3,345250647,277206550.1,274181566.6,267939983.8,290582429.4,236683546.9,683351496.1,274874322.3,432635638.3,283522302.2,229432502.5,235093515,250031412,223260096.1,212498230.2,171397520,163475332.2,172724940.6
Turkmenistan,TKM,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
